,player_idx,opp_idx,player_id,player_name,tourney_date,minutes_prev_matches_in_tourney,bpFaced_avg_last_10_matches,match_count_last_30_days,ace_avg_last_365_days,win_rate_last_10_matches,rank,rank_points,minutes_sum_last_30_days,bpFaced_avg_last_365_days,opp_player_id,opp_player_name,opp_tourney_date,opp_minutes_prev_matches_in_tourney,opp_bpFaced_avg_last_10_matches,opp_match_count_last_30_days,opp_ace_avg_last_365_days,opp_win_rate_last_10_matches,opp_rank,opp_rank_points,opp_minutes_sum_last_30_days,opp_bpFaced_avg_last_365_days,minutes_prev_matches_in_tourney_diff,rank_diff,bpFaced_avg_last_365_days_diff,points_diff,bpFaced_avg_last_10_matches_ratio_log,match_count_last_30_days_ratio_log,ace_avg_last_365_days_ratio_log,win_rate_last_10_matches_ratio_log,minutes_sum_last_30_days_ratio_log,pred_value,pred_proba
23,1,1762,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,215064,Maria Mateas,2024-08-26,0.0,7.777777777777778,0,2.0,0.3333333333333333,190.0,369.0,0.0,6.333333333333333,138.0,-160.0,2.6936936936936933,1249.0,-3.445403474166651,-4.527208644518379,-4.533988331503759,-5.577030769017057,-0.45391749149411126,0,0.3303693345910969
24,1,1764,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,215096,Jaimee Fourlis,2024-05-27,0.0,8.2,0,1.9166666666666667,0.4,294.0,234.0,0.0,8.916666666666666,138.0,-264.0,0.11036036036036023,1384.0,-2.9914859826725397,-4.073291153024268,-4.080070840009647,-5.123113277522946,0.0,0,0.41814522663094805
25,1,2047,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,220757,Lia Karatancheva,2023-04-14,0.0,,3,,1.0,518.0,79.0,338.0,,138.0,-488.0,,1539.0,-1.9139271032022624,-2.995732273553991,-3.00251196053937,-4.045554398052669,1.0775588794702773,1,0.6243219316124643
26,1,2218,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,222034,Reese Brantmeier,2022-03-07,0.0,6.333333333333333,0,4.0,0.5,525.0,84.0,0.0,6.0,138.0,-495.0,3.0270270270270263,1534.0,-1.9745517250186975,-3.056356895370426,-3.0631365823558045,-4.106179019869104,1.0169342576538425,1,0.6280200379806083
27,1,2275,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,223135,Shaira Hope Rivera,2020-02-08,0.0,1.0,1,4.0,1.0,,,37.0,1.0,138.0,,8.027027027027026,,,,,,,1,0.7687766483433032
28,1,2318,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,232447,Celine Naef,2024-08-26,152.0,9.5,0,3.076923076923077,0.3,177.0,400.0,0.0,8.461538461538462,-14.0,-147.0,0.5654885654885646,1218.0,-3.52586189583495,-4.6076670661866785,-4.614446753172057,-5.657489190685356,-0.5343759131624102,0,0.11146624956345098
29,1,2338,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,239129,Lina Soussi,2024-09-09,0.0,,0,,,,,0.0,,138.0,,,,,,,,,1,0.7586230222640787
30,1,2458,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,267256,Melinda Biro,2024-07-15,0.0,,0,,,,,0.0,,138.0,,,,,,,,,1,0.7586230222640787
31,316,1,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,200002,Mirjana Lucic,2018-01-15,138.0,10.8,3,2.972972972972973,0.4,30.0,1618.0,234.0,9.027027027027026,-66.0,215.0,1.9729729729729737,-1413.0,-4.904657303889635,-6.290951665009525,-7.389563953677635,-6.878738329911645,-2.4992148254558813,0,0.009354916716325623
32,316,335,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,201678,Sacha Jones,2018-01-01,0.0,12.714285714285714,0,,0.2,,,0.0,,72.0,,,,,,,,,1,0.650710775853333
33,316,378,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,202306,Diana Ospina,2012-09-10,0.0,,0,,,595.0,44.0,0.0,,72.0,-350.0,,161.0,-1.3217558399823195,-2.70805020110221,-3.8066624897703196,-3.295836866004329,1.083686638451434,0,0.3165690007535663
34,316,463,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,202459,Bojana Bobusic,2013-01-14,0.0,10.0,5,2.1666666666666665,0.375,307.0,152.0,549.0,10.666666666666666,72.0,-62.0,0.3333333333333339,53.0,-2.5455312716044354,-3.9318256327243257,-5.030437921392435,-4.519612297626445,-0.14008879317068168,0,0.14558173021858686
35,316,485,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,202481,Chi Chi Scholl,2014-09-08,0.0,9.833333333333334,0,,0.0,454.0,69.0,0.0,,72.0,-209.0,,136.0,-1.7635885922613588,-3.1498829533812494,-4.248495242049359,-3.7376696182833684,0.6418538861723947,0,0.23073565764067488
36,316,627,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,202703,Constance Sibille,2015-05-18,60.0,10.0,0,1.0,0.3333333333333333,320.0,116.0,0.0,15.0,12.0,-75.0,-4.0,89.0,-2.277267285009756,-3.6635616461296463,-4.762173934797756,-4.251348311031766,0.1281751934239976,0,0.1005294228612187
37,316,835,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,204271,Biljana Pawlowa Dimitrova,2010-02-05,0.0,,0,,,857.0,14.0,0.0,,72.0,-612.0,,191.0,-0.2231435513142097,-1.6094379124341003,-2.70805020110221,-2.1972245773362196,2.1822989271195437,1,0.5293556159991522
